UserID,Age,Gender,HeightCM,WeightKG,ActivityLevel,Goal,DietPreference,BMI,BMIClass,BMR,TDEE
U0300,57,female,158.3,57.0,active,maintain,none,22.7,normal,1113.0,1920.0
U0301,19,female,164.5,40.0,light,maintain,none,14.8,underweight,1172.0,1612.0
U0302,64,male,170.3,70.4,active,maintain,none,24.3,normal,1453.0,2506.0
U0303,24,male,166.4,63.6,sedentary,maintain,none,23.0,normal,1561.0,1873.0
U0304,36,male,165.0,47.9,light,lose_weight,vegetarian,17.6,underweight,1335.0,1836.0
U0305,27,female,160.9,40.0,sedentary,lose_weight,none,15.5,underweight,1110.0,1332.0
U0306,55,male,167.7,58.6,moderate,lose_weight,high-protein,20.8,normal,1364.0,2114.0
U0307,35,male,164.8,43.1,very_active,lose_weight,vegan,15.9,underweight,1291.0,2453.0
U0308,52,female,164.3,61.3,moderate,lose_weight,low-carb,22.7,normal,1219.0,1889.0
U0309,19,male,173.5,73.4,moderate,lose_weight,high-protein,24.4,normal,1728.0,2678.0
U0310,38,male,173.6,67.8,light,maintain,low-carb,22.5,normal,1578.0,2170.0
U0311,60,male,183.9,64.1,very_active,lose_weight,low-carb,19.0,normal,1495.0,2840.0
U0312,61,male,167.3,59.4,light,gain_muscle,none,21.2,normal,1340.0,1842.0
U0313,26,male,174.1,87.6,light,maintain,none,28.9,overweight,1839.0,2529.0
U0314,35,male,174.2,76.4,very_active,lose_weight,none,25.2,overweight,1683.0,3198.0
U0315,36,male,170.2,73.2,light,maintain,vegetarian,25.3,overweight,1621.0,2229.0
U0316,43,male,177.2,52.4,light,lose_weight,vegan,16.7,underweight,1422.0,1955.0
U0317,42,male,177.4,95.4,sedentary,gain_muscle,none,30.3,obese,1858.0,2230.0
U0318,21,female,158.7,71.0,sedentary,gain_muscle,high-protein,28.2,overweight,1436.0,1723.0
U0319,53,male,170.2,59.4,active,gain_muscle,high-protein,20.5,normal,1398.0,2412.0
U0320,27,female,158.0,42.1,light,maintain,vegetarian,16.9,underweight,1112.0,1529.0
U0321,31,female,170.3,62.6,very_active,gain_muscle,none,21.6,normal,1374.0,2611.0
U0322,57,male,166.4,72.8,sedentary,maintain,none,26.3,overweight,1488.0,1786.0
U0323,49,male,167.6,65.2,moderate,gain_muscle,vegetarian,23.2,normal,1460.0,2263.0
U0324,35,male,164.1,45.3,moderate,lose_weight,none,16.8,underweight,1309.0,2029.0
U0325,60,female,159.8,42.2,moderate,gain_muscle,vegetarian,16.5,underweight,960.0,1488.0
U0326,35,female,155.4,56.5,moderate,maintain,none,23.4,normal,1200.0,1860.0
U0327,43,female,155.4,50.8,moderate,lose_weight,none,21.0,normal,1103.0,1710.0
U0328,28,male,174.0,88.3,moderate,gain_muscle,none,29.2,overweight,1836.0,2846.0
U0329,24,female,157.5,40.0,active,maintain,vegetarian,16.1,underweight,1103.0,1903.0
U0330,40,male,169.9,64.9,light,gain_muscle,none,22.5,normal,1516.0,2084.0
U0331,43,female,159.7,66.5,light,lose_weight,low-carb,26.1,overweight,1287.0,1770.0
U0332,55,male,176.2,81.8,moderate,maintain,none,26.3,overweight,1649.0,2556.0
U0333,35,female,148.2,65.1,light,maintain,low-carb,29.6,overweight,1241.0,1706.0
U0334,59,female,159.8,43.4,sedentary,lose_weight,none,17.0,underweight,977.0,1172.0
U0335,45,male,170.3,50.2,very_active,gain_muscle,none,17.3,underweight,1346.0,2557.0
U0336,19,female,162.7,90.9,sedentary,maintain,low-carb,34.3,obese,1670.0,2004.0
U0337,52,male,163.2,62.7,sedentary,lose_weight,vegan,23.5,normal,1392.0,1670.0
U0338,44,female,167.5,67.6,moderate,maintain,vegetarian,24.1,normal,1342.0,2080.0
U0339,35,male,178.3,67.2,sedentary,lose_weight,vegan,21.1,normal,1616.0,1939.0
U0340,38,female,176.8,74.3,sedentary,gain_muscle,none,23.8,normal,1497.0,1796.0
U0341,30,male,187.7,60.6,sedentary,gain_muscle,high-protein,17.2,underweight,1634.0,1961.0
U0342,46,female,161.0,74.5,sedentary,lose_weight,none,28.7,overweight,1360.0,1632.0
U0343,43,female,165.8,90.8,light,maintain,high-protein,33.0,obese,1568.0,2156.0
U0344,37,female,156.6,78.5,active,lose_weight,low-carb,32.0,obese,1418.0,2446.0
U0345,29,female,160.6,61.7,light,lose_weight,high-protein,23.9,normal,1315.0,1808.0
U0346,35,female,156.1,40.0,light,gain_muscle,vegan,16.4,underweight,1040.0,1430.0
U0347,40,female,162.4,52.7,moderate,lose_weight,vegan,20.0,normal,1181.0,1831.0
U0348,39,male,174.5,92.5,light,lose_weight,vegetarian,30.4,obese,1826.0,2511.0
U0349,31,female,155.9,59.8,light,lose_weight,none,24.6,normal,1256.0,1727.0
U0350,44,male,176.8,64.6,light,maintain,high-protein,20.7,normal,1536.0,2112.0
U0351,27,female,159.2,66.0,light,gain_muscle,vegetarian,26.0,overweight,1359.0,1869.0
U0352,40,male,173.2,86.2,light,lose_weight,none,28.7,overweight,1750.0,2406.0
U0353,21,female,151.3,50.2,sedentary,lose_weight,high-protein,21.9,normal,1182.0,1418.0
U0354,39,female,153.1,40.7,active,lose_weight,none,17.4,underweight,1008.0,1739.0
U0355,54,male,178.8,82.5,very_active,lose_weight,high-protein,25.8,overweight,1678.0,3188.0
U0356,56,male,169.8,65.4,active,lose_weight,high-protein,22.7,normal,1440.0,2484.0
U0357,50,female,161.3,67.8,sedentary,gain_muscle,none,26.1,overweight,1275.0,1530.0
U0358,52,female,166.4,68.8,active,maintain,none,24.8,normal,1307.0,2255.0
U0359,19,male,174.5,70.0,moderate,lose_weight,vegan,23.0,normal,1701.0,2637.0
U0360,32,female,166.4,93.9,sedentary,maintain,none,33.9,obese,1658.0,1990.0
U0361,48,female,163.7,58.5,very_active,gain_muscle,low-carb,21.8,normal,1207.0,2293.0
U0362,55,male,165.8,86.4,active,lose_weight,none,31.4,obese,1630.0,2812.0
U0363,44,male,165.2,64.1,sedentary,lose_weight,none,23.5,normal,1458.0,1750.0
U0364,57,male,167.5,83.6,very_active,gain_muscle,none,29.8,overweight,1603.0,3046.0
U0365,29,female,162.3,58.0,sedentary,lose_weight,high-protein,22.0,normal,1288.0,1546.0
U0366,23,male,170.8,68.1,light,gain_muscle,vegetarian,23.3,normal,1638.0,2252.0
U0367,20,female,145.9,52.2,sedentary,gain_muscle,high-protein,24.5,normal,1173.0,1408.0
U0368,44,female,158.3,61.7,sedentary,gain_muscle,low-carb,24.6,normal,1225.0,1470.0
U0369,48,male,168.8,86.1,very_active,lose_weight,vegetarian,30.2,obese,1681.0,3194.0
U0370,29,female,166.9,92.9,moderate,lose_weight,none,33.4,obese,1666.0,2582.0
U0371,54,female,169.4,85.5,light,gain_muscle,none,29.8,overweight,1483.0,2039.0
U0372,52,male,166.9,64.0,active,lose_weight,high-protein,23.0,normal,1428.0,2463.0
U0373,33,male,173.1,109.0,active,lose_weight,none,36.4,obese,2012.0,3471.0
U0374,27,male,187.4,65.8,very_active,maintain,high-protein,18.7,normal,1699.0,3228.0
U0375,52,male,171.9,73.5,very_active,lose_weight,high-protein,24.9,normal,1554.0,2953.0
U0376,48,male,167.1,47.1,very_active,maintain,vegetarian,16.9,underweight,1280.0,2432.0
U0377,24,female,158.1,67.2,moderate,gain_muscle,vegetarian,26.9,overweight,1379.0,2137.0
U0378,28,male,172.6,94.7,light,maintain,low-carb,31.8,obese,1891.0,2600.0
U0379,39,male,170.9,92.1,very_active,lose_weight,high-protein,31.5,obese,1799.0,3418.0
U0380,41,female,164.1,64.8,sedentary,gain_muscle,vegan,24.1,normal,1308.0,1570.0
U0381,24,female,166.3,71.8,sedentary,maintain,none,26.0,overweight,1476.0,1771.0
U0382,62,female,157.4,63.1,light,lose_weight,vegetarian,25.5,overweight,1144.0,1573.0
U0383,35,female,159.8,60.4,light,maintain,none,23.7,normal,1267.0,1742.0
U0384,34,male,170.8,83.2,moderate,lose_weight,low-carb,28.5,overweight,1734.0,2688.0
U0385,18,male,168.0,108.7,very_active,lose_weight,vegetarian,38.5,obese,2052.0,3899.0
U0386,58,female,145.0,40.9,light,maintain,high-protein,19.5,normal,864.0,1188.0
U0387,27,female,154.3,55.2,moderate,lose_weight,none,23.2,normal,1220.0,1891.0
U0388,64,female,160.0,61.9,light,lose_weight,high-protein,24.2,normal,1138.0,1565.0
U0389,40,male,171.3,63.6,moderate,maintain,none,21.7,normal,1512.0,2344.0
U0390,58,female,158.5,46.2,sedentary,lose_weight,vegan,18.4,underweight,1002.0,1202.0
U0391,24,female,159.2,67.2,sedentary,maintain,none,26.5,overweight,1386.0,1663.0
U0392,24,male,176.0,72.1,moderate,lose_weight,high-protein,23.3,normal,1706.0,2644.0
U0393,55,female,160.4,42.0,moderate,maintain,vegan,16.3,underweight,986.0,1528.0
U0394,56,female,163.8,92.9,light,gain_muscle,vegetarian,34.6,obese,1512.0,2079.0
U0395,42,male,177.0,61.3,light,lose_weight,none,19.6,normal,1514.0,2082.0
U0396,17,male,176.1,72.3,sedentary,gain_muscle,none,23.3,normal,1744.0,2093.0
U0397,62,female,159.0,57.7,moderate,lose_weight,none,22.8,normal,1100.0,1705.0
U0398,35,male,173.7,94.0,light,lose_weight,none,31.2,obese,1856.0,2552.0
U0399,61,male,179.4,100.3,light,lose_weight,vegetarian,31.2,obese,1824.0,2508.0
U0400,58,male,167.4,67.6,active,lose_weight,vegetarian,24.1,normal,1437.0,2479.0
U0401,57,male,167.6,64.7,moderate,lose_weight,none,23.0,normal,1414.0,2192.0
U0402,49,female,167.6,55.6,sedentary,gain_muscle,vegan,19.8,normal,1198.0,1438.0
U0403,48,female,163.5,76.6,moderate,gain_muscle,none,28.7,overweight,1387.0,2150.0
U0404,42,male,166.2,75.5,sedentary,gain_muscle,none,27.3,overweight,1589.0,1907.0
U0405,17,female,153.9,66.9,sedentary,gain_muscle,high-protein,28.2,overweight,1385.0,1662.0
U0406,35,female,157.8,44.7,moderate,lose_weight,none,18.0,underweight,1097.0,1700.0
U0407,51,male,156.5,55.7,sedentary,lose_weight,vegan,22.7,normal,1285.0,1542.0
U0408,55,female,155.8,61.7,light,lose_weight,low-carb,25.4,overweight,1155.0,1588.0
U0409,43,male,170.9,45.1,active,maintain,high-protein,15.4,underweight,1309.0,2258.0
U0410,50,female,168.9,62.2,moderate,gain_muscle,vegetarian,21.8,normal,1267.0,1964.0
U0411,17,female,153.1,86.8,very_active,lose_weight,vegetarian,37.0,obese,1579.0,3000.0
U0412,38,female,157.3,48.7,active,lose_weight,high-protein,19.7,normal,1119.0,1930.0
U0413,40,male,166.2,62.4,light,lose_weight,high-protein,22.6,normal,1468.0,2018.0
U0414,59,female,163.5,57.6,moderate,gain_muscle,none,21.5,normal,1142.0,1770.0
U0415,31,male,168.6,57.3,light,lose_weight,vegetarian,20.2,normal,1477.0,2031.0
U0416,27,male,169.2,62.3,moderate,maintain,high-protein,21.8,normal,1550.0,2402.0
U0417,33,male,168.4,59.5,light,lose_weight,high-protein,21.0,normal,1488.0,2046.0
U0418,24,female,148.3,40.0,sedentary,lose_weight,none,18.2,underweight,1046.0,1255.0
U0419,43,male,178.0,76.4,sedentary,lose_weight,none,24.1,normal,1666.0,1999.0
U0420,47,female,161.0,40.8,active,gain_muscle,vegetarian,15.7,underweight,1018.0,1756.0
U0421,55,female,162.5,96.3,sedentary,gain_muscle,none,36.5,obese,1543.0,1852.0
U0422,63,male,179.2,79.5,moderate,lose_weight,vegan,24.8,normal,1605.0,2488.0
U0423,19,male,171.9,79.8,active,lose_weight,vegetarian,27.0,overweight,1782.0,3074.0
U0424,28,male,166.3,41.5,moderate,lose_weight,none,15.0,underweight,1319.0,2044.0
U0425,30,female,161.7,47.2,light,lose_weight,none,18.1,underweight,1172.0,1612.0
U0426,28,female,156.1,55.1,sedentary,lose_weight,high-protein,22.6,normal,1226.0,1471.0
U0427,56,male,177.3,97.9,very_active,lose_weight,high-protein,31.1,obese,1812.0,3443.0
U0428,22,female,162.3,61.7,moderate,maintain,high-protein,23.4,normal,1360.0,2108.0
U0429,17,male,172.4,82.6,light,gain_muscle,low-carb,27.8,overweight,1824.0,2508.0
U0430,58,female,164.7,78.9,very_active,maintain,low-carb,29.1,overweight,1367.0,2597.0
U0431,63,female,167.3,40.0,sedentary,maintain,vegetarian,14.3,underweight,970.0,1164.0
U0432,27,female,156.3,61.0,light,gain_muscle,none,25.0,overweight,1291.0,1775.0
U0433,32,female,156.9,40.0,sedentary,gain_muscle,high-protein,16.2,underweight,1060.0,1272.0
U0434,40,female,158.6,43.3,sedentary,lose_weight,vegetarian,17.2,underweight,1063.0,1276.0
U0435,41,male,177.7,74.8,light,lose_weight,none,23.7,normal,1659.0,2281.0
U0436,64,male,175.1,77.3,moderate,lose_weight,low-carb,25.2,overweight,1552.0,2406.0
U0437,35,male,170.5,67.3,light,gain_muscle,none,23.2,normal,1569.0,2157.0
U0438,16,male,176.0,90.9,moderate,lose_weight,low-carb,29.3,overweight,1934.0,2998.0
U0439,36,female,158.2,61.2,active,lose_weight,vegetarian,24.5,normal,1260.0,2174.0
U0440,43,female,163.9,43.9,active,maintain,none,16.3,underweight,1087.0,1875.0
U0441,41,female,161.3,55.0,sedentary,maintain,high-protein,21.1,normal,1192.0,1430.0
U0442,41,male,169.5,52.7,active,maintain,high-protein,18.3,underweight,1386.0,2391.0
U0443,61,female,151.9,41.0,sedentary,gain_muscle,vegetarian,17.8,underweight,893.0,1072.0
U0444,55,male,155.1,53.8,moderate,maintain,vegetarian,22.4,normal,1237.0,1917.0
U0445,28,male,180.9,50.4,light,gain_muscle,none,15.4,underweight,1500.0,2062.0
U0446,33,female,163.7,69.8,moderate,lose_weight,none,26.0,overweight,1395.0,2162.0
U0447,48,female,156.2,61.2,sedentary,gain_muscle,none,25.1,overweight,1187.0,1424.0
U0448,36,female,145.0,40.0,moderate,maintain,none,19.0,normal,965.0,1496.0
U0449,36,male,175.9,79.8,sedentary,lose_weight,none,25.8,overweight,1722.0,2066.0
U0450,24,female,159.6,81.5,sedentary,gain_muscle,vegetarian,32.0,obese,1532.0,1838.0
U0451,28,male,175.8,60.0,moderate,gain_muscle,none,19.4,normal,1564.0,2424.0
U0452,52,female,170.1,82.2,light,gain_muscle,vegetarian,28.4,overweight,1464.0,2013.0
U0453,57,female,163.5,54.9,moderate,gain_muscle,none,20.5,normal,1125.0,1744.0
U0454,54,male,179.9,72.0,moderate,lose_weight,none,22.2,normal,1579.0,2447.0
U0455,31,male,178.8,41.1,moderate,lose_weight,low-carb,12.9,underweight,1378.0,2136.0
U0456,22,male,167.1,60.3,moderate,lose_weight,low-carb,21.6,normal,1542.0,2390.0
U0457,23,female,156.5,49.5,active,gain_muscle,high-protein,20.2,normal,1197.0,2065.0
U0458,35,male,167.5,70.6,very_active,gain_muscle,none,25.2,overweight,1583.0,3008.0
U0459,41,female,153.5,40.0,sedentary,gain_muscle,vegan,17.0,underweight,993.0,1192.0
U0460,59,female,168.5,46.8,moderate,gain_muscle,none,16.5,underweight,1065.0,1651.0
U0461,60,female,162.4,77.9,moderate,maintain,vegetarian,29.5,overweight,1333.0,2066.0
U0462,16,male,177.2,73.2,sedentary,lose_weight,high-protein,23.3,normal,1764.0,2117.0
U0463,50,female,159.3,51.6,light,lose_weight,none,20.3,normal,1101.0,1514.0
U0464,30,male,179.1,66.5,light,lose_weight,low-carb,20.7,normal,1639.0,2254.0
U0465,25,female,158.5,55.1,moderate,gain_muscle,vegan,21.9,normal,1256.0,1947.0
U0466,43,female,156.8,49.6,light,lose_weight,none,20.2,normal,1100.0,1512.0
U0467,17,female,156.1,44.8,moderate,gain_muscle,none,18.4,underweight,1178.0,1826.0
U0468,32,female,162.0,55.0,moderate,maintain,high-protein,21.0,normal,1242.0,1925.0
U0469,43,male,166.6,53.3,moderate,lose_weight,vegetarian,19.2,normal,1364.0,2114.0
U0470,29,male,174.4,52.5,light,gain_muscle,none,17.3,underweight,1475.0,2028.0
U0471,45,male,171.5,78.0,active,maintain,none,26.5,overweight,1632.0,2815.0
U0472,38,male,164.6,64.9,moderate,maintain,low-carb,24.0,normal,1493.0,2314.0
U0473,55,male,167.7,72.6,sedentary,lose_weight,none,25.8,overweight,1504.0,1805.0
U0474,24,male,181.7,72.5,sedentary,lose_weight,low-carb,22.0,normal,1746.0,2095.0
U0475,18,male,173.4,51.5,light,lose_weight,vegan,17.1,underweight,1514.0,2082.0
U0476,41,male,164.9,60.8,very_active,maintain,none,22.4,normal,1439.0,2734.0
U0477,28,male,174.1,52.6,light,gain_muscle,none,17.4,underweight,1479.0,2034.0
U0478,50,female,163.3,71.2,sedentary,gain_muscle,high-protein,26.7,overweight,1322.0,1586.0
U0479,20,female,158.6,85.5,sedentary,gain_muscle,none,34.0,obese,1585.0,1902.0
U0480,44,male,174.0,43.5,sedentary,lose_weight,none,14.4,underweight,1308.0,1570.0
U0481,64,male,169.3,42.5,light,gain_muscle,none,14.8,underweight,1168.0,1606.0
U0482,20,male,181.9,81.5,active,lose_weight,high-protein,24.6,normal,1857.0,3203.0
U0483,30,female,160.1,69.3,light,lose_weight,vegan,27.0,overweight,1383.0,1902.0
U0484,57,male,172.7,66.1,active,maintain,vegetarian,22.2,normal,1460.0,2518.0
U0485,42,male,186.0,58.0,sedentary,gain_muscle,none,16.8,underweight,1538.0,1846.0
U0486,24,male,171.2,55.7,light,gain_muscle,vegetarian,19.0,normal,1512.0,2079.0
U0487,26,male,159.9,57.6,active,gain_muscle,high-protein,22.5,normal,1450.0,2501.0
U0488,53,male,169.2,55.8,moderate,lose_weight,none,19.5,normal,1356.0,2102.0
U0489,58,female,157.2,60.1,active,lose_weight,low-carb,24.3,normal,1132.0,1953.0
U0490,33,female,155.0,41.4,light,lose_weight,high-protein,17.2,underweight,1057.0,1453.0
U0491,39,female,153.4,50.2,moderate,maintain,none,21.3,normal,1105.0,1713.0
U0492,54,female,162.5,58.1,moderate,lose_weight,high-protein,22.0,normal,1166.0,1807.0
U0493,24,female,168.2,71.1,sedentary,lose_weight,vegan,25.1,overweight,1481.0,1777.0
U0494,26,male,174.5,73.7,active,lose_weight,vegan,24.2,normal,1703.0,2938.0
U0495,53,female,158.7,74.6,light,maintain,none,29.6,overweight,1312.0,1804.0
U0496,25,male,179.4,70.8,sedentary,maintain,low-carb,22.0,normal,1709.0,2051.0
U0497,53,male,175.2,86.4,active,lose_weight,vegetarian,28.1,overweight,1699.0,2931.0
U0498,40,female,171.8,51.4,moderate,lose_weight,high-protein,17.4,underweight,1227.0,1902.0
U0499,64,male,162.7,64.6,active,maintain,none,24.4,normal,1348.0,2325.0
U0500,17,male,175.7,83.2,active,maintain,none,27.0,overweight,1850.0,3191.0
U0501,62,female,159.4,76.5,light,lose_weight,low-carb,30.1,obese,1290.0,1774.0
U0502,27,female,155.7,55.5,moderate,lose_weight,vegetarian,22.9,normal,1232.0,1910.0
U0503,17,female,158.4,57.5,very_active,gain_muscle,none,22.9,normal,1319.0,2506.0
U0504,51,male,164.0,55.2,sedentary,gain_muscle,high-protein,20.5,normal,1327.0,1592.0
U0505,42,male,164.8,56.7,light,lose_weight,none,20.9,normal,1392.0,1914.0
U0506,57,female,159.3,79.2,very_active,maintain,high-protein,31.2,obese,1342.0,2550.0
U0507,21,male,175.5,80.3,sedentary,maintain,low-carb,26.1,overweight,1800.0,2160.0
U0508,19,female,159.0,46.4,very_active,lose_weight,none,18.4,underweight,1202.0,2284.0
U0509,43,male,176.2,80.2,light,lose_weight,vegetarian,25.8,overweight,1693.0,2328.0
U0510,59,male,172.5,90.6,active,gain_muscle,low-carb,30.4,obese,1694.0,2922.0
U0511,35,male,166.8,74.1,moderate,maintain,low-carb,26.6,overweight,1614.0,2502.0
U0512,55,female,172.0,93.8,moderate,lose_weight,vegetarian,31.7,obese,1577.0,2444.0
U0513,60,male,168.4,68.5,active,gain_muscle,vegan,24.2,normal,1442.0,2487.0
U0514,58,male,174.9,72.2,sedentary,lose_weight,vegetarian,23.6,normal,1530.0,1836.0
U0515,40,male,174.4,86.7,moderate,maintain,none,28.5,overweight,1762.0,2731.0
U0516,50,male,157.3,45.0,very_active,lose_weight,vegan,18.2,underweight,1188.0,2257.0
U0517,41,male,166.5,84.3,very_active,lose_weight,none,30.4,obese,1684.0,3200.0
U0518,49,female,163.5,48.3,very_active,lose_weight,none,18.1,underweight,1099.0,2088.0
U0519,43,male,172.6,64.9,moderate,gain_muscle,none,21.8,normal,1518.0,2353.0
U0520,41,female,151.7,46.9,moderate,maintain,high-protein,20.4,normal,1051.0,1629.0
U0521,37,female,157.6,71.0,moderate,gain_muscle,none,28.6,overweight,1349.0,2091.0
U0522,47,male,171.8,42.4,moderate,lose_weight,none,14.4,underweight,1268.0,1965.0
U0523,52,male,174.7,56.4,moderate,gain_muscle,none,18.5,normal,1401.0,2172.0
U0524,61,female,164.9,63.3,sedentary,lose_weight,none,23.3,normal,1198.0,1438.0
U0525,46,male,169.4,63.9,sedentary,maintain,low-carb,22.3,normal,1473.0,1768.0
U0526,20,male,166.9,81.3,moderate,lose_weight,none,29.2,overweight,1761.0,2730.0
U0527,44,female,170.9,83.9,light,maintain,none,28.7,overweight,1526.0,2098.0
U0528,31,female,158.5,67.4,light,lose_weight,low-carb,26.8,overweight,1349.0,1855.0
U0529,17,female,162.6,49.4,sedentary,lose_weight,none,18.7,normal,1264.0,1517.0
U0530,19,male,176.0,69.8,active,gain_muscle,vegetarian,22.5,normal,1708.0,2946.0
U0531,44,female,163.7,81.0,very_active,lose_weight,high-protein,30.2,obese,1452.0,2759.0
U0532,62,female,157.0,40.0,moderate,lose_weight,high-protein,16.2,underweight,910.0,1410.0
U0533,40,male,166.1,53.6,very_active,gain_muscle,none,19.4,normal,1379.0,2620.0
U0534,37,female,158.3,52.0,active,lose_weight,vegan,20.8,normal,1163.0,2006.0
U0535,20,male,160.5,74.3,sedentary,maintain,vegetarian,28.8,overweight,1651.0,1981.0
U0536,49,male,157.7,77.9,sedentary,gain_muscle,vegan,31.3,obese,1525.0,1830.0
U0537,18,male,174.2,57.5,sedentary,maintain,none,18.9,normal,1579.0,1895.0
U0538,57,male,166.3,61.3,sedentary,lose_weight,high-protein,22.2,normal,1372.0,1646.0
U0539,56,male,158.1,65.1,moderate,maintain,vegetarian,26.0,overweight,1364.0,2114.0
U0540,64,female,152.0,40.0,light,maintain,vegan,17.3,underweight,869.0,1195.0
U0541,29,female,169.7,93.4,very_active,lose_weight,low-carb,32.4,obese,1689.0,3209.0
U0542,23,female,153.9,55.0,moderate,gain_muscle,high-protein,23.2,normal,1236.0,1916.0
U0543,30,female,160.0,40.6,light,gain_muscle,high-protein,15.9,underweight,1095.0,1506.0
U0544,55,female,157.1,40.0,very_active,lose_weight,none,16.2,underweight,946.0,1797.0
U0545,26,male,178.2,82.2,very_active,lose_weight,none,25.9,overweight,1811.0,3441.0
U0546,59,male,179.9,43.4,active,maintain,vegetarian,13.4,underweight,1268.0,2187.0
U0547,23,male,169.6,59.3,active,lose_weight,none,20.6,normal,1543.0,2662.0
U0548,18,male,172.2,68.7,very_active,gain_muscle,vegan,23.2,normal,1678.0,3188.0
U0549,26,female,157.6,40.0,moderate,lose_weight,vegan,16.1,underweight,1094.0,1696.0
U0550,52,male,175.9,106.4,active,lose_weight,vegetarian,34.4,obese,1908.0,3291.0
U0551,45,male,171.1,82.5,sedentary,maintain,none,28.2,overweight,1674.0,2009.0
